label,arp_opcode,arp_src_hw_mac,arp_src_proto_ipv4,arp_dst_hw_mac,arp_dst_proto_ipv4,frame_len
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,45
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:1f:85:43,192.168.1.221,50
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:b0:88:a8,192.168.1.59,45
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:60:d1:b2,192.168.1.250,46
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:ce:7e:50,192.168.1.46,51
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:7d:c8:14,192.168.1.28,43
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:9d:24:70,192.168.1.219,53
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.46,46
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:d0:27:cc,192.168.1.230,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b2:e9:41,192.168.1.104,48
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.67,60
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:d0:27:cc,192.168.1.230,52
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:8b:dd:ba,192.168.1.51,61
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:ce:7e:50,192.168.1.46,42
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.51,50
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.250,62
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.167,56
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:c1:cc:0f,192.168.1.254,42
0,1,02:00:00:c1:cf:06,192.168.1.137,ff:ff:ff:ff:ff:ff,192.168.1.88,43
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.115,46
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.88,56
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.89,58
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:8f:60:ba,192.168.1.58,42
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:42:98:7d,192.168.1.200,55
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.1,55
1,2,DE:AD:BE:EF:00:01,192.168.1.250,00:00:0A:BB:CC:01,192.168.1.1,47
1,2,DE:AD:BE:EF:00:01,192.168.1.229,00:00:0A:BB:CC:01,192.168.1.1,53
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.60,59
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.179,53
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.237,61
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.11,48
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.58,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a1:8b:70,192.168.1.115,55
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:a9:f6:76,192.168.1.21,44
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,51
0,2,02:00:00:19:7c:6b,192.168.1.25,02:00:00:42:98:7d,192.168.1.200,47
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:e4:3e:86,192.168.1.144,43
1,2,DE:AD:BE:EF:00:01,192.168.1.106,00:00:0A:BB:CC:01,192.168.1.1,56
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.21,48
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:60:d1:b2,192.168.1.250,56
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:72:2a:61,192.168.1.98,62
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.127,42
1,2,DE:AD:BE:EF:00:01,192.168.1.127,00:00:0A:BB:CC:01,192.168.1.1,62
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:6c:9e:f6,192.168.1.251,64
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:94:8b:28,192.168.1.60,50
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:a1:8b:70,192.168.1.115,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1c:fb:87,192.168.1.6,45
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:8f:60:ba,192.168.1.58,43
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:30:71:01,192.168.1.127,48
0,2,02:00:00:3c:0d:6b,192.168.1.214,02:00:00:7e:4e:a4,192.168.1.184,52
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.135,62
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.60,53
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:19:21:17,192.168.1.116,54
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:72:2a:61,192.168.1.98,64
1,2,DE:AD:BE:EF:00:01,192.168.1.58,00:00:0A:BB:CC:01,192.168.1.1,47
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.51,56
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.104,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:7d:c8:14,192.168.1.28,56
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:94:8b:28,192.168.1.60,48
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.33,62
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.135,60
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:30:71:01,192.168.1.127,59
1,2,DE:AD:BE:EF:00:01,192.168.1.69,00:00:0A:BB:CC:01,192.168.1.1,56
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.179,56
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:99:99:03,192.168.1.194,60
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.230,53
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.137,58
1,2,DE:AD:BE:EF:00:01,192.168.1.59,00:00:0A:BB:CC:01,192.168.1.1,64
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:06:d1:36,192.168.1.53,49
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,59
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.254,49
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.7,64
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:50:fd:f3,192.168.1.123,42
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:19:21:17,192.168.1.116,60
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:19:21:17,192.168.1.116,52
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:f9:f7:4e,192.168.1.57,64
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:3c:0d:6b,192.168.1.214,54
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:06:d1:36,192.168.1.53,63
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:09:eb:bd,192.168.1.67,49
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.237,61
0,2,02:00:00:16:97:af,192.168.1.18,02:00:00:86:2d:a5,192.168.1.106,59
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.127,60
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:c1:cc:0f,192.168.1.254,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:94:8b:28,192.168.1.60,43
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:72:2a:61,192.168.1.98,45
0,1,02:00:00:07:3b:79,192.168.1.229,ff:ff:ff:ff:ff:ff,192.168.1.53,56
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.181,51
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.18,51
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:42:98:7d,192.168.1.200,59
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.60,50
1,2,DE:AD:BE:EF:00:01,192.168.1.179,00:00:0A:BB:CC:01,192.168.1.1,62
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.59,51
1,2,DE:AD:BE:EF:00:01,192.168.1.88,00:00:0A:BB:CC:01,192.168.1.1,52
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.33,56
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.127,47
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:16:97:af,192.168.1.18,44
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:b2:e9:41,192.168.1.104,64
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:8f:ee:25,192.168.1.160,61
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:a1:8b:70,192.168.1.115,58
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:6c:9e:f6,192.168.1.251,59
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.137,60
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.184,59
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.58,57
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.72,47
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:b2:e9:41,192.168.1.104,53
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:d0:27:cc,192.168.1.230,63
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.254,59
1,2,DE:AD:BE:EF:00:01,192.168.1.25,00:00:0A:BB:CC:01,192.168.1.1,45
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:50:fd:f3,192.168.1.123,50
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:57:c6:40,192.168.1.11,49
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:19:7c:6b,192.168.1.25,46
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.104,55
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:a7:af:d3,192.168.1.179,61
1,2,DE:AD:BE:EF:00:01,192.168.1.144,00:00:0A:BB:CC:01,192.168.1.1,50
0,1,02:00:00:a1:8b:70,192.168.1.115,ff:ff:ff:ff:ff:ff,192.168.1.106,57
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:8b:dd:ba,192.168.1.51,42
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.214,42
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.98,45
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:c1:cc:0f,192.168.1.254,49
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:19:21:17,192.168.1.116,48
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:ce:7e:50,192.168.1.46,48
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.123,59
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:19:7c:6b,192.168.1.25,49
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.72,50
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.46,48
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.7,54
0,2,02:00:00:9d:a3:be,192.168.1.33,02:00:00:1c:fb:87,192.168.1.6,46
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.179,63
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:d0:27:cc,192.168.1.230,56
0,1,02:00:00:16:97:af,192.168.1.18,ff:ff:ff:ff:ff:ff,192.168.1.46,61
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.18,55
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:f5:cc:5c,192.168.1.145,59
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:50:fd:f3,192.168.1.123,48
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:b0:88:a8,192.168.1.59,62
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:19:7c:6b,192.168.1.25,47
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:3c:0d:6b,192.168.1.214,43
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.219,53
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:c9:2d:60,192.168.1.118,52
0,2,02:00:00:e4:97:80,192.168.1.66,02:00:00:7e:4e:a4,192.168.1.184,51
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.67,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:16:97:af,192.168.1.18,61
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.230,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:19:21:17,192.168.1.116,44
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:e0:c7:c3,192.168.1.181,46
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:06:d1:36,192.168.1.53,58
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:bd:da:2a,192.168.1.7,45
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:bd:da:2a,192.168.1.7,56
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.214,56
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.135,48
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.167,62
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.137,60
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.219,55
0,2,02:00:00:9d:a3:be,192.168.1.33,02:00:00:42:98:7d,192.168.1.200,47
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.6,43
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.167,45
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.88,53
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.118,60
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:f5:cc:5c,192.168.1.145,44
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:c9:2d:60,192.168.1.118,45
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.219,45
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:7d:c8:14,192.168.1.28,49
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:ce:7e:50,192.168.1.46,51
1,2,DE:AD:BE:EF:00:01,192.168.1.254,00:00:0A:BB:CC:01,192.168.1.1,54
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.184,56
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.88,50
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:8f:60:ba,192.168.1.58,44
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.7,57
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:19:7c:6b,192.168.1.25,47
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:72:2a:61,192.168.1.98,53
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.69,60
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.115,63
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:1c:fb:87,192.168.1.6,57
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:6c:9e:f6,192.168.1.251,60
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:3c:0d:6b,192.168.1.214,58
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.127,55
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:17:a5:d7,192.168.1.88,54
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.167,60
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:9d:a3:be,192.168.1.33,50
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.135,55
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:07:3b:79,192.168.1.229,54
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:19:7c:6b,192.168.1.25,45
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.181,55
0,2,02:00:00:99:99:03,192.168.1.194,02:00:00:e0:c7:c3,192.168.1.181,60
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:06:d1:36,192.168.1.53,56
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:c1:cc:0f,192.168.1.254,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a9:f6:76,192.168.1.21,47
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.18,64
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:e4:97:80,192.168.1.66,55
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:86:2d:a5,192.168.1.106,49
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.221,42
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:8f:60:ba,192.168.1.58,49
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:19:21:17,192.168.1.116,49
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.89,43
0,1,02:00:00:1c:fb:87,192.168.1.6,ff:ff:ff:ff:ff:ff,192.168.1.144,63
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b0:88:a8,192.168.1.59,42
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.6,44
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:1f:85:43,192.168.1.221,60
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:7d:c8:14,192.168.1.28,58
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1c:fb:87,192.168.1.6,58
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:f5:cc:5c,192.168.1.145,58
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:ce:7e:50,192.168.1.46,60
0,1,02:00:00:8f:ee:25,192.168.1.160,ff:ff:ff:ff:ff:ff,192.168.1.66,55
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.194,54
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:57:01:f9,192.168.1.237,48
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.7,45
0,1,02:00:00:a1:8b:70,192.168.1.115,ff:ff:ff:ff:ff:ff,192.168.1.59,48
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.72,47
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:e0:c7:c3,192.168.1.181,48
0,1,00:00:0A:BB:CC:01,192.168.1.1,ff:ff:ff:ff:ff:ff,192.168.1.229,54
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:86:2d:a5,192.168.1.106,64
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:c9:2d:60,192.168.1.118,59
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.254,60
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:9d:a3:be,192.168.1.33,53
0,2,02:00:00:50:fd:f3,192.168.1.123,02:00:00:99:99:03,192.168.1.194,43
1,2,DE:AD:BE:EF:00:01,192.168.1.181,00:00:0A:BB:CC:01,192.168.1.1,64
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.250,42
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.67,64
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.104,43
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.250,45
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:ce:7e:50,192.168.1.46,42
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:a1:8b:70,192.168.1.115,64
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.104,53
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.6,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,50
0,2,02:00:00:99:99:03,192.168.1.194,02:00:00:e4:97:80,192.168.1.66,59
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:1f:85:43,192.168.1.221,60
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:19:7c:6b,192.168.1.25,58
1,2,DE:AD:BE:EF:00:01,192.168.1.88,00:00:0A:BB:CC:01,192.168.1.1,58
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:9d:a3:be,192.168.1.33,60
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:f9:f7:4e,192.168.1.57,50
1,2,DE:AD:BE:EF:00:01,192.168.1.167,00:00:0A:BB:CC:01,192.168.1.1,59
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.28,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c1:cc:0f,192.168.1.254,45
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:58:04:51,192.168.1.72,52
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.200,53
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.184,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:42:98:7d,192.168.1.200,57
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:94:8b:28,192.168.1.60,47
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:a7:af:d3,192.168.1.179,63
1,2,DE:AD:BE:EF:00:01,192.168.1.135,00:00:0A:BB:CC:01,192.168.1.1,61
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:86:2d:a5,192.168.1.106,60
1,2,DE:AD:BE:EF:00:01,192.168.1.221,00:00:0A:BB:CC:01,192.168.1.1,53
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.6,64
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.230,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:7e:4e:a4,192.168.1.184,63
0,1,02:00:00:17:a5:d7,192.168.1.88,ff:ff:ff:ff:ff:ff,192.168.1.59,60
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:3e:86,192.168.1.144,44
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:7d:c8:14,192.168.1.28,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c9:2d:60,192.168.1.118,64
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.220,50
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c1:cf:06,192.168.1.137,45
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:19:21:17,192.168.1.116,61
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:19:7c:6b,192.168.1.25,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:f9:f7:4e,192.168.1.57,48
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.1,51
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:42:98:7d,192.168.1.200,51
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:7d:c8:14,192.168.1.28,62
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:17:a5:d7,192.168.1.88,64
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:06:d1:36,192.168.1.53,62
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.51,49
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b0:88:a8,192.168.1.59,56
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c1:cf:06,192.168.1.137,56
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:e4:3e:86,192.168.1.144,56
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:86:2d:a5,192.168.1.106,59
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:e4:3e:86,192.168.1.144,58
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.137,45
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:99:99:03,192.168.1.194,62
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c0:4f:68,192.168.1.135,56
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:bd:da:2a,192.168.1.7,45
